session_name,paper_id,title,authors,institutions,abstract,pdf_url,pdf_available,doi,page_number,received_date,accepted_date
WEPMO - Wednesday Poster Session,WEPMO12,"Digital signal processing improvements of the SPIRAL2 beam position monitors at low intensity743The SPIRAL2 accelerator, designed for high intensity beams (up to 5 mA), needs to evolve for low intensities in order to reach the requirements of the S3 experimental room. This means increasing the operating range of diagnostic monitors including the Beam Position Monitors (BPM). Twenty BPM are installed in the warm sections of the linac to measure positions, ellipticities and phases. The digital processing of the BPM acquisition has been modified to operate at low intensity. This was done by improving the signal-to-noise ratio with an increase of the averaging resolution, an improvement of the channel equalisation system and with a deduction of parasitic signals induced by the surrounding equipment. The process was also modified to operate with chopper frequencies between 1 Hz and 1 kHz. A new BPM interface, with tables and graphical displays in order to control beam phases and energies in the linac, is now available. These new developments and measurement results in laboratory and with SPIRAL2 beams are presented, which show good results with a low intensity down to 1 µA.P. Salou, C. Jamet, S. Rueff, C. Potier de Courcy, C. Tréangle, C. Houarner, O. Delahaye  GANILPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO12.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO12,,,
WEPMO - Wednesday Poster Session,WEPMO13,"Single-shot detection of short electron bunch shapes at MHz repetition rates using diversity electro-optic scheme with advanced reconstruction algorithms at EuXFEL and FLASH746To surpass limitations in sub-picosecond electro-optic electron bunch length diagnostics[1], we present an innovative detection method utilizing diversity schemes[2]. This approach employs simultaneous multi-output measurements of the chirped optical probe modulated by the electron bunch's field. We introduce a novel inversion algorithm that automatically recognizes and compensates for imperfections in the probe laser spectrum and chirp, enabling high-fidelity retrieval of bunch shapes, particularly for broadband THz radiation over a long temporal window. Numerical simulations and initial experimental results demonstrate the system's potential for advanced, real-time bunch shape monitors at FLASH and EuXFEL, and can be extended to THz CTR or FEL based THz sources. [1] F. Sun, Z. Jiang, and X.-C. Zhang, Appl. Phys. Lett. 3, 2233 (1998) [2] E. Roussel et al., Light: Science & Applications 11, 14 (2022)Q. Demazeux, C. Szwaj, E. Roussel, S. Bielawski  Université de LilleB. Steffen, M. Czwalinna  Deutsches Elektronen-Synchrotron DESYPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO13.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO13,,,
WEPMO - Wednesday Poster Session,WEPMO14,"Development of Pyroelectric Detectors for THz Diagnostics on CLARACLARA is a high-brightness 250 MeV electron test facility, which aims to deliver high quality beams to a flexible user area called FEBE, supporting experiments in areas such as novel acceleration. * The requirements of these experiments impose stringent diagnostic requirements. This paper will describe progress on the pyroelectric detectors intended for use with a multi-channel THz spectrometer**, including their design and offline tests with a THz source, as well as future plans for integrating them with the spectrometer design.S. Mathisen, C. Moffat, D. Walsh, E. Shackleton, J. Gawthorpe, V. Malconi  Science and Technology Facilities CouncilE. McCormack  Rutherford Appleton LaboratoryK. FEDOROV, P. Bradford  Central Laser Facility",,,,https://meow.elettra.eu/90/pdf/WEPMO14.pdf,False,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO14,,,
WEPMO - Wednesday Poster Session,WEPMO15,"Timing system at the Canadian Light Source749The Canadian Light Source (CLS) is a third generation 2.9 GeV synchrotron comprised of a 250 MeV LINAC, a full energy booster, and a storage ring with 13 insertion devices and 22 operational beamlines ranging from infrared light to hard X-rays. The Timing System supplies the triggers required to synchronize operation of all components responsible for injecting current into the storage ring. Signals from the Timing System can also be used to synchronize data acquisition on beamlines. The Trigger Generator Unit (TGU), which was designed by the CLS, is the centerpiece of the timing electronics. The TGU is driven by the 500 MHz master oscillator and is controlled using digital I/O. The trigger signals are distributed via a fiber optic system, which was also designed in house. The Timing System has been in operation since 2001 and has proven itself to be stable and robust. This paper provides a detailed overview of the system and its history and operational performance.T. Batten  Canadian Light Source (Canada)Paper:",,,,https://meow.elettra.eu/90/pdf/WEPMO15.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO15,,,
WEPMO - Wednesday Poster Session,WEPMO16,"A compact device for measuring and monitoring the energy of accelerated particle beams752A Beam Energy Monitor (BEM) was developed for the cyclotron of the HUN-REN ATOMKI, using TOF measurements on a short flight path. The sensor unit uses two capacitive probes at a distance of 20 cm, the entire geometry is about 40 cm long. The compact size allowed the unit to be installed in the main beamline, making it possible to measure and monitor the beam energy independently of the beamline actually used. The probe signals are acquired by a digital oscilloscope and the time difference between the pulses generated by a beam bunch on the probes is determined by digital signal processing algorithms. The unique design* of the sensor unit and the signal processing hardware and software combine to provide accurate beam energy measurement despite the short flight path. Accuracy in practical operation was investigated by neutron threshold reactons. They showed that the measurement accuracy is at least one order of magnitude better than the accuracy of the energy value calculated from the cyclotron settings. The accuracy of the signal processing shows that the beam energy can be scaled up to several hundred MeV while maintaining the measurement accuracy at the tenth of a percent level.Z. Kormány  HUN-REN Institute for Nuclear ResearchPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO16.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO16,,,
WEPMO - Wednesday Poster Session,WEPMO17,"New photon BPM setup using SiC devices in photoconductive mode755Photon Beam Position Monitors (pBPM) detect photon beam intensity and position in synchrotron light sources and are capable to operate in real time during experiments, without altering beam properties and ideally discriminating between insertion device (ID) and bending magnet (BM) radiation. Early approaches used metallic blades based on photoemission from beam tails, but failed with micrometric beams or too high energy photons. They were also unable to distinguish between BM and ID radiation. Newer techniques based on CVD diamond detectors, using charge collection in four quadrants, work well at high energies but absorb too much at soft X-rays or lower energies. Thinning sensors down to the nanometer scale is technically challenging and does not solve the problem of light source discrimination. We propose an innovative method using intrinsic silicon carbide (SiC) sensors, not as a replacement for blades, but as a matrix of photoconductive elements, positioned directly after the synchrotron source, each capable of separately detecting BM and ID radiation. Initial tests show sub-micron sensitivity and clear separation of beam contributions, offering a new way forward.M. Colja, G. Brajnik, G. Cautero, D. Giuressi, S. Krecic, R. Sergo  Elettra-Sincrotrone Trieste S.C.p.A.M. Cautero  University of Trieste, Elettra-Sincrotrone Trieste S.C.p.A.V. Di Trapani  University of TriesteG. Bonano  University of Modena and Reggio EmiliaM. Coreno  Institute of Structure of MatterE. Lagosh, M. Montagnese, W. Mühleisen, J. Pribosek  Silicon Austria Labs (Austria)M. Alagia, M. de Simone  Istituto Officina dei MaterialiPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO17.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO17,,,
WEPMO - Wednesday Poster Session,WEPMO18,"Beam measurement during swap-out injection of the APS-U storage ring759The Advanced Photon Source Upgrade (APS-U) implements a novel swap-out injection scheme. To comprehensively characterize the beam dynamics during swap-out injections, approximately 20 Beam Position Monitors (BPMs) in the initial sections of the storage ring have been equipped with high-precision single-bunch electronics. These systems are capable of measuring the turn-by-turn positions of the injecting bunch. Using similar techniques, the longitudinal phase and energy of the injecting bunch can be accurately assessed. Additionally, bunch-by-bunch feedback systems have been used to measure transient beam motions, extending their primary functionality of suppressing coupled bunch instabilities. This paper presents the results of beam measurements during swap-out injections utilizing these advanced systems.W. Cheng, A. Brill, R. Hong, S. Wang  Argonne National LaboratoryPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO18.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO18,,,
WEPMO - Wednesday Poster Session,WEPMO19,"Longitudinal profile measurements of particle beams with deconvolution in the APS-U Storage-ring763Accurate measurement of the longitudinal profile, or bunch length, of particle beams is essential for evaluating and optimizing beam quality in the Advanced Photon Source Upgrade (APS-U) Storage Ring. While Beam Position Monitor (BPM) signals are typically used for precise position measurements, they also contain information about the longitudinal bunch distribution, convolved with the BPM system’s transfer function. To extract the true bunch profile, CST Studio is used to simulate the BPM response to a short Gaussian pulse—approximating a Dirac delta function—thereby providing the BPM’s transfer function. The transfer functions of signal cables and attenuators are also measured and combined with the simulated BPM response to construct a complete system transfer function. This composite response serves as the deconvolution kernel for reconstructing the original time-domain bunch profile from the measured BPM signals. BPM signals from the APS-U’s tuned Bunch Lengthening System (BLS) are analyzed in both time and frequency domains. Deconvolution with the simulated transfer function yields accurate longitudinal profiles and enables precise extraction of bunch lengths.X. Sun, W. Cheng, A. Brill  Argonne National LaboratoryPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO19.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO19,,,
WEPMO - Wednesday Poster Session,WEPMO20,"Study of a novel eight electrodes RF pickup766The IFMIF-DONES facility located at Escúzar in Spain will consist of an accelerator delivering 125 mA of 40 MeV deuterons onto a Lithium target. At the last part of the accelerator, when the beam footprint is almost shaped, different beam diagnostics are considered. In order to protect the machine against changes of the beam and give a safe interlock, a novel RF pickup made of eight electrodes is designed. This RF pickup is designed with the objective to sense displacements of the beam centroid as changes of the beam profile. In this paper a preliminary study is presented based on an analytical and CST simulation approach. Both approaches, considering pencil and real beams from TraceWin simulations, are compared. Next, a sensitivity study of how different parameters affect the response is performed in CST simulations. This work has been carried out within the framework of the EUROfusion Consortium.J. Herranz, A. Ortega Moral, I. Podadera, J. Valenzuela Valdés  Universidad de GranadaC. Oliver  Centro de Investigaciones Energéticas, Medioambientales y TecnológicasPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO20.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO20,,,
WEPMO - Wednesday Poster Session,WEPMO21,"Status of the EIC HSR cold beam position monitors mechanical design and integration770The Electron Ion Collider (EIC) Hadron Storage Ring (HSR) aims to leverage the hardware from the RHIC storage ring as much as possible. However, the RHIC stripline beam position monitors (BPM) used in the superconducting magnet cryostat will not be compatible with the planned EIC hadron beam parameters that include shorter bunches, higher beam current and operation of the beam with a radial offset in the vacuum chamber. A new cryogenic BPM design using button pick-ups integrated in a new interconnect bellow assembly will be installed adjacent to the decommissioned RHIC stripline BPMs. This paper will review some of the design considerations of the BPM system ahead of their procurement.F. Micolon, D. Gassner, I. Pinayev, K. Matsushima, L. Flader, M. Wendt  Brookhaven National LaboratoryPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO21.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO21,,,
WEPMO - Wednesday Poster Session,WEPMO22,"Button-type beam position monitors for Elettra 2.0: from design to real measurements774This paper describes the main stages of the journey from preliminary ideas on button shapes to actual measurements on prototypes of Beam Position Monitor (BPM) devices for Elettra 2.0. In the first stage, the electromagnetic phenomena involved in BPM sensors were studied taking into account different pick-up geometries, dielectric and conductive materials, and bunch lengths. Critical aspects such as beam coupling impedance, transfer impedance, impedance matching, trapped/propagating mode effects and heating were evaluated through numerical simulations. In the second stage, three families of vacuum-tight pick-up samples were fabricated in-house, and their actual performance was evaluated both on a microwave test bench and in real operating conditions on the Elettra storage ring. To carry out future measurements on alternative BPM designs, the third family was specifically conceived and built to allow quick and easy pick-up replacement using ultra-high vacuum shape memory alloy sealing technology. The third stage focused on comparing the signals produced by the Elettra BPMs with those foreseen for Elettra 2.0, and also allowed validation of the in-house developed BPM electronics.S. Cleva, M. Barnaba, S. Bassanese, G. Brajnik, R. De Monte, L. Novinec, G. Pangon, D. Pozzecco, L. Rumiz, R. Sauro, R. Sergo, F. Zudini  Elettra-Sincrotrone Trieste S.C.p.A.F. Niccoli, C. Maletta  University of CalabriaE. Maccallini  SAES Getters S.p.A., SAES Group (Italy)C. Schröter  FMB Feinwerk- und Messtechnik (Germany)Paper:",,,,https://meow.elettra.eu/90/pdf/WEPMO22.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO22,,,
WEPMO - Wednesday Poster Session,WEPMO23,"Performance results of novel photoemission mask X-ray beam position monitor for ‘white’ undulator radiation778A prototype of a novel Photoemission Mask type X-ray Beam Position Monitor (PheM XBPM) for the ‘white’ undulator radiation which concept was proposed in Ref. [1] has been built and tested. The prototype was designed and manufactured at MAX IV. Two PheM XBPMs were installed at MAX IV 3 GeV storage ring at SoftiMAX and CoSAXS beamline frontends. Signal modelling, optimization and performance results of the PheM XBPM are discussed. [1]. https://accelconf.web.cern.ch/ibic2022/papers/mop44.pdfP. Ilinski  MAX IV LaboratoryPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO23.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO23,,,
WEPMO - Wednesday Poster Session,WEPMO24,"OPTIMIZATION OF PHOTOEMISSION BLADE X-RAY BEAM POSITION MONITOR FOR WIDE RANGE OF UNDULATOR GAP OPERATION781Optimization of the photoemission blade type XBPM mostly performed to increase its resolution by increasing the readout signal current and by optimizing blades geometry. This requires tailoring of the XBPM for a particular undulator, making almost every XBPM unique at the Synchrotron Radiation facility. In many cases the calibration coefficient is gap dependent. To overcome those drawbacks an alternative optimization strategy is considered which will help to minimize gap dependence and could provide a unified XBPM design for all XBPM at Synchrotron Radiation (SR) facility.P. Ilinski  MAX IV LaboratoryPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO24.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO24,,,
WEPMO - Wednesday Poster Session,WEPMO25,"Suitability of GHz frequency beam position monitors for electron bunch position discrimination in the AWAKE facility784The AWAKE facility at CERN utilises proton beam-driven plasma wakefields to accelerate electron bunches in a 10-meter long rubidium plasma cell. Precise monitoring of the electron bunches in the presence of the more intense proton bunches, which have distinct temporal and spatial characteristics, requires a beam position monitor (BPM) operating in the tens of GHz frequency range, assuming Gaussian longitudinal particle distributions. Two types of BPMs, one based on Cherenkov diffraction radiation (ChDR), and the other utilising high frequency (HF) conical shaped pickups, have been explored as a method to distinguish the electromagnetic signals of the shorter electron bunches (a few ps) from those of the longer proton bunches (a couple of hundred ps) co-propagating in the AWAKE beamline. Recent tests of both BPMs in the AWAKE common beamline have been conducted across frequencies in the range 20 – 110 GHz. The sensitivity of the HF and ChDR BPMs to the electron beam position was determined under various beam conditions, with and without proton bunches present. The read-out, utilising a RF front-end developed by TRIUMF, is additionally discussed.B. Spear  University of Oxford, John Adams Institute for Accelerator Science, John Adams InstituteP. Burrows  University of Oxford, John Adams Institute for Accelerator Science, John Adams Institute for Accelerator Science; University of OxfordC. Pakuza, T. Lefevre, S. Mazzoni, M. Krupa, M. Wendt  European Organization for Nuclear ResearchS. Liu  TRIUMFPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO25.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO25,,,
WEPMO - Wednesday Poster Session,WEPMO26,"Investigation of readout methods for electro-optical beam position monitor pickups788Electro-optical pickups are being explored at CERN for the development of a high-bandwidth beam position monitor capable of measuring intrabunch beam position. To support this effort, a prototype electro-optical beam position monitor has been installed in the SPS. The installation utilises a fibre-coupled laser directed into lithium niobate crystals. As the beam passes a crystal, its electromagnetic field induces a proportional phase shift in the laser light by altering the crystal’s refractive index. Signal readout is typically performed using a Mach-Zehnder interferometric setup, with crystals placed on either side of the beam. This configuration currently faces challenges including imperfect pickup matching, baseline instability, and limited dynamic range. This paper examines and evaluates various methods and techniques for reading out the beam position from the phase-shifted laser to mitigate these limitations.D. Harryman  Royal Holloway University of London, John Adams InstituteA. Schloegelhofer, G. Tangari, T. Lefevre, T. Levens  European Organization for Nuclear ResearchM. Bosman, S. Gibson  Royal Holloway University of LondonPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO26.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO26,,,
WEPMO - Wednesday Poster Session,WEPMO27,"Transverse and longitudinal beam diagnostics and characterizations at IUAC-high current injector792The High Current Injector features normal-conducting RF Linac structures intended to accelerate various ion species with a mass-to-charge ratio of up to 6, achieving a maximum output energy of 1.8 MeV/u. It can deliver an intense analyzed beam up to 100pnA at the target. To preserve the beam quality at the target and to improve the performance of RF cavities and beam transmission, both destructive and non-destructive, fast and precise transverse and longitudinal beam diagnostics (including FFCs and CPOs for phase space and ToF measurements) are deployed in LEBT, MEBT and HEBT section of HCI. The beam energy was validated through the existing Surface Barrier Detector measurement setup. Recently, during 20Ne9+ beam test, we observed a notable energy spread of approximately 1%, which led to pronounced debunching and a complete loss of the necessary signal component in the downstream BPMs. To mitigate the energy spread, slits have been installed at the image plane of the fourth achromatic bending magnets, and it was observed that optimally adjusting the slits can reduce the spread by over fifty percent. This paper will present the latest measurements, challenges and future plans.R. Hariwal, S. Kumar, P. Lakshmi, K. Mal, S. Kumar, T. Varughese, G. Rodrigues, C. Safvan, R. Mehta  Inter-University Accelerator CentrePaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO27.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO27,,,
